air_store_id,res_air,res_hpg,visits_W-0,visits_W-1,visits_W-2,visits_W-3,visits_M-0,atw_M-0,visits_M-1,atw_M-1,visits_M-2,atw_M-2,visits_M-3,atw_M-3,visits_M-4,atw_M-4,visits_M-5,atw_M-5,atw_all,trend_week,trend_month,trend_3_months,kushi_monthly_effects,kushi_weekday_effects,todofuken_monthly_effects,todofuken_weekday_effects,air_genre_name_monthly_effects,air_genre_name_weekday_effects,genarea_min,genarea_med,genarea_max,air_genre_name_Bar/Cocktail,air_genre_name_Cafe/Sweets,air_genre_name_Creative cuisine,air_genre_name_Dining bar,air_genre_name_Italian/French,air_genre_name_Izakaya,air_genre_name_Japanese food,air_genre_name_Okonomiyaki/Monja/Teppanyaki,air_genre_name_Other,air_genre_name_Western food,air_genre_name_Yakiniku/Korean food,air_genre_name_genre_dropped,kushi_Asahikawa-shi,kushi_Bunkyō-ku,kushi_Chiyoda-ku,kushi_Chūō-ku,kushi_Fukuoka-shi,kushi_Fukuyama-shi,kushi_Hamamatsu-shi,kushi_Himeji-shi,kushi_Hiroshima-shi,kushi_Itabashi-ku,kushi_Itoshima-shi,kushi_Kakogawa-shi,kushi_Kitakyūshū-shi,kushi_Kurume-shi,kushi_Kōbe-shi,kushi_Kōtō-ku,kushi_Meguro-ku,kushi_Minato-ku,kushi_Nakano-ku,kushi_Niigata-shi,kushi_Nishinomiya-shi,kushi_Sapporo-shi,kushi_Sendai-shi,kushi_Setagaya-ku,kushi_Shibuya-ku,kushi_Shinagawa-ku,kushi_Shinjuku-ku,kushi_Suginami-ku,kushi_Tachikawa-shi,kushi_Taitō-ku,kushi_Toshima-ku,kushi_kushi_dropped,kushi_Ōsaka-shi,kushi_Ōta-ku,todofuken_Fukuoka-ken,todofuken_Hiroshima-ken,todofuken_Hokkaidō,todofuken_Hyōgo-ken,todofuken_Miyagi-ken,todofuken_Niigata-ken,todofuken_Shizuoka-ken,todofuken_Tōkyō-to,todofuken_Ōsaka-fu
air_0f0cdeee6c9bf3d7,30,0,32.333333333333336,31.5,34.333333333333336,28.5,31.571428571428573,45.75,24.44,42.0,31.043478260869566,43.333333333333336,33.625,50.75,24.884615384615383,41.25,24.96153846153846,43.25,44.43478260869565,1.0264550264550265,1.2917933130699089,1.0429340295540845,0.99851497,1.31438242,1.0050263,1.33552736,0.99567666,1.18334447,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_7cc17a324ae5c7dc,0,0,18.333333333333332,19.0,9.0,20.5,15.5,24.25,12.555555555555555,29.0,10.05,15.333333333333334,22.526315789473685,44.25,16.65,16.5,11.285714285714286,9.333333333333334,24.09090909090909,0.9649122807017543,1.2345132743362832,0.7551332258884278,0.99851497,1.31438242,1.0050263,1.33552736,0.99567666,1.18334447,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_fee8dcf4d619598e,0,0,27.5,23.571428571428573,26.285714285714285,30.0,26.76,31.75,25.178571428571427,42.5,24.75,32.0,28.08,43.5,22.857142857142858,40.25,23.357142857142858,34.75,37.95454545454545,1.1666666666666665,1.062808510638298,1.0322270507249163,0.99851497,1.31438242,1.0050263,1.33552736,0.99567666,1.18334447,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_a17f0778617c76e2,0,0,40.75,35.0,,,37.875,98.0,,,,,,,,,,,98.0,1.1642857142857144,,,0.99851497,1.31438242,1.0050263,1.33552736,0.99567666,1.18334447,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_83db5aff8f50478e,0,0,7.0,8.0,7.333333333333333,8.0,7.631578947368421,7.75,8.391304347826088,13.0,6.863636363636363,5.666666666666667,8.458333333333334,12.0,6.818181818181818,5.75,6.0,7.333333333333333,8.571428571428571,0.875,0.9094627761112626,1.075670498474515,1.0142603,1.03124521,1.03564364,1.18130249,0.99567666,1.18334447,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_99c3eae84130c1cb,0,0,39.333333333333336,45.166666666666664,39.714285714285715,42.666666666666664,41.95454545454545,31.25,32.16,22.0,41.125,35.5,46.041666666666664,34.5,36.68181818181818,21.25,32.125,25.0,27.59090909090909,0.870848708487085,1.304556761646314,1.0034050131926122,1.0142603,1.03124521,1.03564364,1.18130249,0.99567666,1.18334447,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_f183a514cb8ff4fa,0,0,28.75,33.42857142857143,28.571428571428573,37.714285714285715,32.52,32.0,36.714285714285715,37.0,36.708333333333336,33.5,41.42857142857143,43.75,33.642857142857146,33.5,37.857142857142854,32.75,35.416666666666664,0.860042735042735,0.8857587548638133,0.9381383090870755,1.0142603,1.03124521,1.03564364,1.18130249,0.99567666,1.18334447,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_6b9fa44a9cf504a1,2,0,11.0,6.333333333333333,9.833333333333334,7.8,8.31578947368421,9.5,6.318181818181818,7.25,6.555555555555555,10.0,7.346153846153846,12.25,7.142857142857143,9.5,5.045454545454546,8.5,9.454545454545455,1.736842105263158,1.3161681181370692,1.0847251904607242,1.0142603,1.03124521,1.03564364,1.18130249,0.99567666,1.18334447,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_0919d54f0c9a24b8,0,0,25.333333333333332,18.0,27.333333333333332,20.666666666666668,22.476190476190474,13.75,43.375,24.75,45.1578947368421,32.666666666666664,51.81818181818182,41.666666666666664,64.19047619047619,25.0,46.73913043478261,29.0,26.72222222222222,1.4074074074074074,0.5181830657334979,0.6820927416264788,1.0142603,1.03124521,1.03564364,1.18130249,0.99567666,1.18334447,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_2c6c79d597e48096,0,0,15.5,20.0,18.833333333333332,17.333333333333332,18.4,17.333333333333332,18.954545454545453,24.0,21.047619047619047,36.5,22.0,24.0,13.291666666666666,14.5,15.91304347826087,12.333333333333334,20.42105263157895,0.775,0.9707434052757794,1.140562349378907,1.0142603,1.03124521,1.03564364,1.18130249,0.99567666,1.18334447,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
