air_store_id,res_air,res_hpg,visits_W-0,visits_W-1,visits_W-2,visits_W-3,visits_M-0,atw_M-0,visits_M-1,atw_M-1,visits_M-2,atw_M-2,visits_M-3,atw_M-3,visits_M-4,atw_M-4,visits_M-5,atw_M-5,atw_all,trend_week,trend_month,trend_3_months,kushi_monthly_effects,kushi_weekday_effects,todofuken_monthly_effects,todofuken_weekday_effects,air_genre_name_monthly_effects,air_genre_name_weekday_effects,genarea_min,genarea_med,genarea_max,air_genre_name_Bar/Cocktail,air_genre_name_Cafe/Sweets,air_genre_name_Creative cuisine,air_genre_name_Dining bar,air_genre_name_Italian/French,air_genre_name_Izakaya,air_genre_name_Japanese food,air_genre_name_Okonomiyaki/Monja/Teppanyaki,air_genre_name_Other,air_genre_name_Western food,air_genre_name_Yakiniku/Korean food,air_genre_name_genre_dropped,kushi_Asahikawa-shi,kushi_Bunkyō-ku,kushi_Chiyoda-ku,kushi_Chūō-ku,kushi_Fukuoka-shi,kushi_Fukuyama-shi,kushi_Hamamatsu-shi,kushi_Himeji-shi,kushi_Hiroshima-shi,kushi_Itabashi-ku,kushi_Itoshima-shi,kushi_Kakogawa-shi,kushi_Kitakyūshū-shi,kushi_Kurume-shi,kushi_Kōbe-shi,kushi_Kōtō-ku,kushi_Meguro-ku,kushi_Minato-ku,kushi_Nakano-ku,kushi_Niigata-shi,kushi_Nishinomiya-shi,kushi_Sapporo-shi,kushi_Sendai-shi,kushi_Setagaya-ku,kushi_Shibuya-ku,kushi_Shinagawa-ku,kushi_Shinjuku-ku,kushi_Suginami-ku,kushi_Tachikawa-shi,kushi_Taitō-ku,kushi_Toshima-ku,kushi_kushi_dropped,kushi_Ōsaka-shi,kushi_Ōta-ku,todofuken_Fukuoka-ken,todofuken_Hiroshima-ken,todofuken_Hokkaidō,todofuken_Hyōgo-ken,todofuken_Miyagi-ken,todofuken_Niigata-ken,todofuken_Shizuoka-ken,todofuken_Tōkyō-to,todofuken_Ōsaka-fu
air_0f0cdeee6c9bf3d7,0,0,,23.0,34.333333333333336,25.166666666666668,29.23076923076923,29.333333333333332,25.88,8.5,28.583333333333332,18.333333333333332,37.833333333333336,28.5,24.04,12.333333333333334,24.846153846153847,16.75,17.789473684210527,,1.129473308762335,0.9651129784805711,0.99851497,0.77321892,1.0050263,0.80724467,0.99567666,0.83692889,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_7cc17a324ae5c7dc,0,0,,2.0,24.75,7.6,13.9,11.0,15.142857142857142,,8.818181818181818,11.0,19.2,2.0,15.4,,17.133333333333333,9.0,8.25,,0.9179245283018869,0.7318499799169903,0.99851497,0.77321892,1.0050263,0.80724467,0.99567666,0.83692889,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_fee8dcf4d619598e,0,0,,19.5,25.142857142857142,27.142857142857142,25.3125,26.333333333333332,26.714285714285715,18.75,23.285714285714285,12.25,30.238095238095237,22.666666666666668,22.535714285714285,12.0,24.714285714285715,17.25,17.636363636363637,,0.9475267379679144,0.971923490551544,0.99851497,0.77321892,1.0050263,0.80724467,0.99567666,0.83692889,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_a17f0778617c76e2,0,0,,23.0,42.833333333333336,,37.875,24.0,,,,,,,,,,,24.0,,,,0.99851497,0.77321892,1.0050263,0.80724467,0.99567666,0.83692889,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_83db5aff8f50478e,0,0,,7.0,8.166666666666666,6.333333333333333,7.230769230769231,5.5,8.545454545454545,8.333333333333334,6.7727272727272725,8.0,9.478260869565217,6.0,6.304347826086956,7.25,6.043478260869565,6.666666666666667,7.0,,0.8461538461538463,1.03311927116708,1.0142603,0.78139804,1.03564364,0.82335495,0.99567666,0.83692889,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_99c3eae84130c1cb,0,0,,39.5,47.666666666666664,45.666666666666664,45.642857142857146,33.333333333333336,34.52,32.5,31.333333333333332,23.0,47.17391304347826,36.5,41.391304347826086,28.0,32.34782608695652,33.666666666666664,31.75,,1.3222148650885615,0.9221187993356278,1.0142603,0.78139804,1.03564364,0.82335495,0.99567666,0.83692889,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_f183a514cb8ff4fa,0,0,,30.5,29.714285714285715,33.857142857142854,31.625,30.666666666666668,37.035714285714285,21.0,34.64,21.0,41.074074074074076,32.25,36.25,31.0,36.392857142857146,28.25,27.5,,0.8539054966248795,0.9084022333372106,1.0142603,0.78139804,1.03564364,0.82335495,0.99567666,0.83692889,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_6b9fa44a9cf504a1,0,0,,10.0,7.333333333333333,9.0,8.307692307692308,14.666666666666666,6.65,5.666666666666667,6.2631578947368425,7.0,8.12,4.5,6.318181818181818,2.0,5.863636363636363,3.0,6.4375,,1.249277038750723,1.045268458833605,1.0142603,0.78139804,1.03564364,0.82335495,0.99567666,0.83692889,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_0919d54f0c9a24b8,0,0,,29.5,20.0,23.333333333333332,22.785714285714285,16.0,38.375,28.0,42.142857142857146,42.333333333333336,53.36363636363637,51.25,64.0952380952381,120.0,49.4,44.75,52.31818181818182,,0.5937645416472778,0.6191074449206628,1.0142603,0.78139804,1.03564364,0.82335495,0.99567666,0.83692889,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_2c6c79d597e48096,0,0,,15.5,19.6,20.166666666666668,19.23076923076923,17.333333333333332,18.375,13.0,18.68421052631579,21.5,25.375,18.75,13.708333333333334,17.5,16.434782608695652,8.333333333333334,15.85,,1.0465724751439036,1.0139029180288106,1.0142603,0.78139804,1.03564364,0.82335495,0.99567666,0.83692889,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
