air_store_id,res_air,res_hpg,visits_W-0,visits_W-1,visits_W-2,visits_W-3,visits_M-0,atw_M-0,visits_M-1,atw_M-1,visits_M-2,atw_M-2,visits_M-3,atw_M-3,visits_M-4,atw_M-4,visits_M-5,atw_M-5,atw_all,trend_week,trend_month,trend_3_months,kushi_monthly_effects,kushi_weekday_effects,todofuken_monthly_effects,todofuken_weekday_effects,air_genre_name_monthly_effects,air_genre_name_weekday_effects,genarea_min,genarea_med,genarea_max,air_genre_name_Bar/Cocktail,air_genre_name_Cafe/Sweets,air_genre_name_Creative cuisine,air_genre_name_Dining bar,air_genre_name_Italian/French,air_genre_name_Izakaya,air_genre_name_Japanese food,air_genre_name_Okonomiyaki/Monja/Teppanyaki,air_genre_name_Other,air_genre_name_Western food,air_genre_name_Yakiniku/Korean food,air_genre_name_genre_dropped,kushi_Asahikawa-shi,kushi_Bunkyō-ku,kushi_Chiyoda-ku,kushi_Chūō-ku,kushi_Fukuoka-shi,kushi_Fukuyama-shi,kushi_Hamamatsu-shi,kushi_Himeji-shi,kushi_Hiroshima-shi,kushi_Itabashi-ku,kushi_Itoshima-shi,kushi_Kakogawa-shi,kushi_Kitakyūshū-shi,kushi_Kurume-shi,kushi_Kōbe-shi,kushi_Kōtō-ku,kushi_Meguro-ku,kushi_Minato-ku,kushi_Nakano-ku,kushi_Niigata-shi,kushi_Nishinomiya-shi,kushi_Sapporo-shi,kushi_Sendai-shi,kushi_Setagaya-ku,kushi_Shibuya-ku,kushi_Shinagawa-ku,kushi_Shinjuku-ku,kushi_Suginami-ku,kushi_Tachikawa-shi,kushi_Taitō-ku,kushi_Toshima-ku,kushi_kushi_dropped,kushi_Ōsaka-shi,kushi_Ōta-ku,todofuken_Fukuoka-ken,todofuken_Hiroshima-ken,todofuken_Hokkaidō,todofuken_Hyōgo-ken,todofuken_Miyagi-ken,todofuken_Niigata-ken,todofuken_Shizuoka-ken,todofuken_Tōkyō-to,todofuken_Ōsaka-fu
air_0f0cdeee6c9bf3d7,13,0,,31.666666666666668,27.333333333333332,34.0,31.0,22.333333333333332,24.68,12.5,30.136363636363637,27.75,35.48,24.0,24.576923076923077,28.25,24.884615384615383,23.0,23.0,,1.2560777957860616,1.0102991444547629,0.99851497,0.91844013,1.0050263,0.87439182,0.99567666,0.93411332,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_7cc17a324ae5c7dc,0,0,,22.5,9.0,13.666666666666666,14.666666666666666,2.0,13.294117647058824,2.5,8.9,9.666666666666666,21.75,5.5,16.0,10.666666666666666,14.533333333333333,5.5,6.923076923076923,,1.1032448377581119,0.7050197828573571,0.99851497,0.91844013,1.0050263,0.87439182,0.99567666,0.93411332,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_fee8dcf4d619598e,0,0,,24.285714285714285,25.714285714285715,27.0,25.666666666666668,26.666666666666668,26.928571428571427,21.75,23.346153846153847,23.0,28.91304347826087,23.75,23.107142857142858,20.75,24.0,16.5,21.869565217391305,,0.9531388152077809,0.9989635069603203,0.99851497,0.91844013,1.0050263,0.87439182,0.99567666,0.93411332,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_a17f0778617c76e2,0,0,,40.42857142857143,20.0,,37.875,31.0,,,,,,,,,,,31.0,,,,0.99851497,0.91844013,1.0050263,0.87439182,0.99567666,0.93411332,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_83db5aff8f50478e,0,0,,9.0,4.4,10.333333333333334,8.117647058823529,9.0,7.909090909090909,6.0,7.380952380952381,7.0,8.2,6.25,6.7727272727272725,6.0,6.130434782608695,3.25,6.1,,1.026369168356998,1.109202985196626,1.0142603,1.073833,1.03564364,0.95156369,0.99567666,0.93411332,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_99c3eae84130c1cb,0,0,,46.666666666666664,43.333333333333336,40.714285714285715,43.421052631578945,40.666666666666664,34.375,39.0,34.470588235294116,43.333333333333336,48.458333333333336,75.5,36.68181818181818,49.333333333333336,32.458333333333336,34.75,47.476190476190474,,1.263157894736842,0.9546606064824612,1.0142603,1.073833,1.03564364,0.95156369,0.99567666,0.93411332,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_f183a514cb8ff4fa,0,0,,30.428571428571427,32.285714285714285,38.57142857142857,33.76190476190476,37.333333333333336,35.642857142857146,42.75,35.083333333333336,42.333333333333336,41.142857142857146,40.25,34.57142857142857,34.5,37.5,39.0,39.31818181818182,,0.9472277889111554,0.9229232386961094,1.0142603,1.073833,1.03564364,0.95156369,0.99567666,0.93411332,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_6b9fa44a9cf504a1,0,0,,7.2,7.5,10.5,8.470588235294118,6.333333333333333,6.095238095238095,2.5,7.117647058823529,8.666666666666666,7.538461538461538,9.5,6.636363636363637,6.0,4.909090909090909,6.0,6.409090909090909,,1.3897058823529413,1.1362171838321256,1.0142603,1.073833,1.03564364,0.95156369,0.99567666,0.93411332,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_0919d54f0c9a24b8,0,0,,26.333333333333332,22.166666666666668,21.5,23.333333333333332,21.666666666666668,40.583333333333336,51.5,43.27777777777778,43.666666666666664,52.458333333333336,49.75,65.6,51.666666666666664,47.72727272727273,46.0,44.76190476190476,,0.5749486652977412,0.6465847487703938,1.0142603,1.073833,1.03564364,0.95156369,0.99567666,0.93411332,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_2c6c79d597e48096,0,0,,20.6,16.833333333333332,19.166666666666668,18.764705882352942,20.666666666666668,18.875,19.75,19.210526315789473,18.25,24.666666666666668,23.25,12.625,8.0,16.47826086956522,13.5,17.08695652173913,,0.9941566030385665,1.0572867549400158,1.0142603,1.073833,1.03564364,0.95156369,0.99567666,0.93411332,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
