air_store_id,res_air,res_hpg,visits_W-0,visits_W-1,visits_W-2,visits_W-3,visits_M-0,atw_M-0,visits_M-1,atw_M-1,visits_M-2,atw_M-2,visits_M-3,atw_M-3,visits_M-4,atw_M-4,visits_M-5,atw_M-5,atw_all,trend_week,trend_month,trend_3_months,kushi_monthly_effects,kushi_weekday_effects,todofuken_monthly_effects,todofuken_weekday_effects,air_genre_name_monthly_effects,air_genre_name_weekday_effects,genarea_min,genarea_med,genarea_max,air_genre_name_Bar/Cocktail,air_genre_name_Cafe/Sweets,air_genre_name_Creative cuisine,air_genre_name_Dining bar,air_genre_name_Italian/French,air_genre_name_Izakaya,air_genre_name_Japanese food,air_genre_name_Okonomiyaki/Monja/Teppanyaki,air_genre_name_Other,air_genre_name_Western food,air_genre_name_Yakiniku/Korean food,air_genre_name_genre_dropped,kushi_Asahikawa-shi,kushi_Bunkyō-ku,kushi_Chiyoda-ku,kushi_Chūō-ku,kushi_Fukuoka-shi,kushi_Fukuyama-shi,kushi_Hamamatsu-shi,kushi_Himeji-shi,kushi_Hiroshima-shi,kushi_Itabashi-ku,kushi_Itoshima-shi,kushi_Kakogawa-shi,kushi_Kitakyūshū-shi,kushi_Kurume-shi,kushi_Kōbe-shi,kushi_Kōtō-ku,kushi_Meguro-ku,kushi_Minato-ku,kushi_Nakano-ku,kushi_Niigata-shi,kushi_Nishinomiya-shi,kushi_Sapporo-shi,kushi_Sendai-shi,kushi_Setagaya-ku,kushi_Shibuya-ku,kushi_Shinagawa-ku,kushi_Shinjuku-ku,kushi_Suginami-ku,kushi_Tachikawa-shi,kushi_Taitō-ku,kushi_Toshima-ku,kushi_kushi_dropped,kushi_Ōsaka-shi,kushi_Ōta-ku,todofuken_Fukuoka-ken,todofuken_Hiroshima-ken,todofuken_Hokkaidō,todofuken_Hyōgo-ken,todofuken_Miyagi-ken,todofuken_Niigata-ken,todofuken_Shizuoka-ken,todofuken_Tōkyō-to,todofuken_Ōsaka-fu
air_0f0cdeee6c9bf3d7,26,0,27.5,31.333333333333332,34.166666666666664,26.833333333333332,30.45,37.5,24.72,37.0,31.17391304347826,25.666666666666668,34.166666666666664,30.25,24.653846153846153,25.75,24.692307692307693,26.0,30.565217391304348,0.8776595744680852,1.2317961165048543,1.033900094779138,0.99851497,1.1540829,1.0050263,1.21256212,0.99567666,1.11028761,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_7cc17a324ae5c7dc,3,3,12.0,24.0,6.6,16.0,14.23076923076923,16.0,13.333333333333334,19.75,9.4,17.333333333333332,22.105263157894736,23.0,18.35,40.0,10.866666666666667,24.5,23.695652173913043,0.5,1.0673076923076923,0.7202399186948044,0.99851497,1.1540829,1.0050263,1.21256212,0.99567666,1.11028761,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_fee8dcf4d619598e,0,0,23.333333333333332,25.428571428571427,26.714285714285715,28.285714285714285,26.375,32.0,25.142857142857142,30.0,25.24,35.5,27.541666666666668,31.0,22.75,26.5,23.678571428571427,27.5,29.954545454545453,0.9176029962546817,1.0490056818181819,1.0376856843968776,0.99851497,1.1540829,1.0050263,1.21256212,0.99567666,1.11028761,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_a17f0778617c76e2,0,0,21.666666666666668,47.6,,,37.875,19.0,,,,,,,,,,,19.0,0.45518207282913165,,,0.99851497,1.1540829,1.0050263,1.21256212,0.99567666,1.11028761,10.0,26.0,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
air_83db5aff8f50478e,0,0,5.5,9.0,6.333333333333333,9.2,7.777777777777778,4.0,8.25,7.5,6.809523809523809,7.333333333333333,8.375,5.5,7.090909090909091,4.5,5.826086956521739,3.6666666666666665,5.538461538461538,0.6111111111111112,0.9427609427609428,1.072576828232937,1.0142603,0.89725553,1.03564364,1.1214804,0.99567666,1.11028761,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_99c3eae84130c1cb,0,0,39.5,47.666666666666664,39.714285714285715,40.333333333333336,42.142857142857146,4.0,32.28,2.0,41.4375,,45.791666666666664,,36.86363636363637,,32.208333333333336,1.0,2.3333333333333335,0.8286713286713288,1.3055408036820677,1.00867742664933,1.0142603,0.89725553,1.03564364,1.1214804,0.99567666,1.11028761,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_f183a514cb8ff4fa,0,0,29.333333333333332,30.285714285714285,33.0,35.42857142857143,32.458333333333336,28.75,36.82142857142857,27.5,35.666666666666664,39.333333333333336,41.57142857142857,38.0,33.892857142857146,38.5,38.57142857142857,30.25,33.47826086956522,0.9685534591194969,0.8815066278693826,0.920294393986846,1.0142603,0.89725553,1.03564364,1.1214804,0.99567666,1.11028761,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_6b9fa44a9cf504a1,0,0,10.0,7.333333333333333,9.0,8.2,8.277777777777779,,6.318181818181818,4.0,6.722222222222222,6.0,7.3076923076923075,2.0,6.9523809523809526,,5.090909090909091,2.0,3.0,1.3636363636363638,1.3101518784972024,1.1016588941852663,1.0142603,0.89725553,1.03564364,1.1214804,0.99567666,1.11028761,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_0919d54f0c9a24b8,0,0,29.5,20.0,23.333333333333332,24.833333333333332,23.4,,42.666666666666664,,42.94736842105263,27.0,52.30434782608695,,65.5,,47.130434782608695,9.666666666666666,14.0,1.475,0.5484375,0.660952367738907,1.0142603,0.89725553,1.03564364,1.1214804,0.99567666,1.11028761,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
air_2c6c79d597e48096,0,0,15.5,19.6,20.166666666666668,17.0,18.526315789473685,,18.82608695652174,,20.1,22.0,23.166666666666668,,12.833333333333334,,16.47826086956522,30.0,26.0,0.7908163265306122,0.9840768202260849,1.0947848079187197,1.0142603,0.89725553,1.03564364,1.1214804,0.99567666,1.11028761,6.0,20.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
